lead_id,avg_sentiment_score,avg_intent_score,avg_urgency_score,conversation_count,recency_score
153,0.4876253416351474,0.681355826545282,0.7520056575421044,1,0.44751757552989857
154,0.0,0.0,0.0,0,1.0
155,0.0,0.0,0.0,0,1.0
156,-0.26294311210870036,0.18067352928214772,0.5553462072239569,1,0.20162115230100783
157,0.4438036657814511,0.47806341494273386,0.5042265074822145,2,0.523483910292577
158,0.09744652509152053,0.1939238951429459,0.12673423649131604,1,0.1677663321652509
159,0.0,0.0,0.0,0,1.0
160,0.0,0.0,0.0,0,1.0
161,0.0,0.0,0.0,0,1.0
162,0.07596250066684916,0.054981884305287956,0.047406328847758694,1,0.7551947595914946
163,0.0,0.0,0.0,0,1.0
164,0.0,0.0,0.0,0,1.0
165,0.0,0.0,0.0,0,1.0
166,0.16135890071393638,0.07895461766858701,0.08315272585168623,2,0.05988124829846443
167,0.08595157015395996,0.07022238580190271,0.08861317435428984,2,0.30849682582012466
168,0.0,0.0,0.0,0,1.0
169,0.0,0.0,0.0,0,1.0
170,0.8253305950543323,0.8464338318973291,0.8646231692587087,1,0.19827703631791693
171,1.0,0.9318533142408421,0.9828329212041987,1,0.4307669770237562
172,0.0,0.0,0.0,0,1.0
173,0.0,0.0,0.0,0,1.0
174,0.8749649915212139,0.8688101982814967,0.907845217212047,2,0.49892668866760753
175,0.5644058432030139,0.7903963246515933,0.9413666300727666,1,0.13813508083413112
176,-0.2880327695247624,0.22674979850479296,0.4527319066538344,2,0.2798495582093865
177,-0.611140084777419,0.08548376549347236,0.009758479751828758,3,0.4792462780151188
178,0.8340848894295001,0.950162697777095,0.8428818293946599,1,0.3719440184890159
179,0.0,0.0,0.0,0,1.0
180,0.0,0.0,0.0,0,1.0
181,0.01677608843835124,0.0,0.07979501682200088,1,0.15762164169282897
182,-0.5992366221391,0.036874309747374136,0.02752021637907941,1,0.5148623274218436
183,0.0,0.0,0.0,0,1.0
184,0.0,0.0,0.0,0,1.0
185,0.0,0.0,0.0,0,1.0
186,0.5387758203448034,0.7030202231243815,0.8333348288021979,4,0.4255569282664348
187,0.6214794161020308,0.7273131018686209,0.8635987330784802,2,0.23956308057583772
188,0.0,0.0,0.0,0,1.0
189,-0.3721038334506456,0.29405163231844755,0.3663540681883378,1,0.2103427568693089
190,-0.03942737027087319,0.06034952493480214,0.06489837679872404,1,0.3158363661439759
191,0.046265606430261924,0.10452535693061166,0.19097871836928682,1,0.3388581221989983
192,0.38765153164719496,0.5893517564520632,0.5601176672591406,1,0.14768121351736632
193,0.0,0.0,0.0,0,1.0
194,0.0,0.0,0.0,0,1.0
195,0.02805940786932975,0.13716827604664528,0.0747872249593578,2,0.3698522528909596
196,0.0420506771111488,0.046317128789191434,0.18912115130247215,1,0.2210605923851076
197,-0.31112331883451577,0.21749037148715922,0.28316499898116165,1,0.35156009993326187
198,-0.5505471012447573,0.07560955357743115,0.0,1,0.1787560885123702
199,0.5960205060809537,0.7005259230700811,0.7835316315856393,5,0.46161315167789313
200,-0.5849727563754771,0.018274724225427953,0.03493178847052363,3,0.27158716338323907
201,0.0,0.0,0.0,0,1.0
202,0.0,0.0,0.0,0,1.0
203,0.08276495822592034,0.06771443551629505,0.06913769713672036,1,0.5009905040376238
204,0.04478694161874334,0.12890821471118719,0.08026757282964475,3,0.3746785657617848
205,-0.3422383662639783,0.2577239788371011,0.40432217601932346,3,0.22014137201715328
206,0.09515103174479586,0.07228627465040488,0.04884970698755352,1,0.3799120612366531
207,0.0,0.0,0.0,0,1.0
208,-0.34624874136237305,0.27821887831269027,0.45234273900034006,2,0.6873418233761125
209,0.4389583837144122,0.7919640982058219,0.8983459864209168,1,0.4000462731823484
210,0.0,0.0,0.0,0,1.0
211,-0.3033411974193262,0.1926129633695144,0.502591872147862,2,0.20860517477078558
212,0.0,0.0,0.0,0,1.0
213,0.0,0.0,0.0,0,1.0
214,0.0,0.0,0.0,0,1.0
215,0.06734081951879325,0.07464842732291169,0.14541962371350076,2,0.649906442562725
216,0.8186159196270677,0.9599418315331966,0.9750553933685066,1,0.5802000163415245
217,0.0,0.0,0.0,0,1.0
218,0.0,0.0,0.0,0,1.0
219,-0.7248537723492375,0.07417136936609002,0.12351400473267886,3,0.3277071436624813
220,-0.600199191160906,0.056220764369572816,0.05109832023170032,5,0.37280192510203775
221,0.0,0.0,0.0,0,1.0
222,0.0,0.0,0.0,0,1.0
223,-0.2709557713077854,0.24140847413454028,0.4470270291198354,1,0.4859413580104572
224,0.10788242516382437,0.052044883294406985,0.07447064375273957,2,0.5979941229141321
225,0.0,0.0,0.0,0,1.0
226,0.09162035415960054,0.11333248628683695,0.10598721773752313,2,0.6639776557615711
227,0.4312386502238077,0.6825878639647242,0.8415326999183594,1,0.3021798101574423
228,0.0,0.0,0.0,0,1.0
229,0.4920829348318983,0.6815333537516143,0.8927908641284839,2,0.5096309260664443
230,-0.37439548083623964,0.2454173780886076,0.43913241194847064,2,0.2314171955763907
231,0.0,0.0,0.0,0,1.0
232,0.0,0.0,0.0,0,1.0
233,-0.6532653854495187,0.03546029219434025,0.11185694747569931,2,0.21448911153356098
234,-0.3537283671065758,0.275876460471686,0.36714621448225104,1,0.32507029002497945
235,0.4312065618009998,0.6229375193091039,0.5013277436870427,1,0.15542878158684933
236,-0.6247455565508521,0.06914832740220442,0.0,1,0.21120966636705185
237,0.0,0.0,0.0,0,1.0
238,0.4469932325702796,0.5675037348291416,0.4456780509927962,1,0.3293952994477326
239,0.0,0.0,0.0,0,1.0
240,0.5015556653580767,0.6735345695185326,0.8402331919860679,1,0.43364098057776795
241,0.024958864792089946,0.057251925303239325,0.10588444731986978,3,0.49836738141621106
242,0.028161103683522485,0.13087629861455913,0.24493726127902132,1,0.2713284834757826
243,0.0,0.0,0.0,0,1.0
244,0.0,0.0,0.0,0,1.0
245,-0.10644926825879182,0.14636157186196136,0.06680215891142773,1,0.5672530234686137
246,0.0,0.0,0.0,0,1.0
247,0.1688202892807144,0.09404699341641609,0.11092255999769673,1,0.5311619885398831
248,0.8011882636551828,0.9024851646553924,0.9374156971904165,1,0.5029613648107885
249,0.0,0.0,0.0,0,1.0
250,-0.3405901507519169,0.2829794822593015,0.4737423473402439,2,0.2360776212456649
251,-0.27126862150598674,0.24733620043365573,0.46042615471164294,1,0.44043873440604336
252,-0.7813270435869102,0.08531075989341494,0.08484438029281723,1,0.18384314707023158
253,-0.5235278382069364,0.04872347149761412,0.0,1,0.12297352766849806
254,-0.6334891643156191,0.0,0.25430132545450396,1,0.48057552469377207
255,0.7987652552852867,0.9304172386713584,0.9047828646413417,3,0.651766707163745
256,-0.3011000826791145,0.25851319653911947,0.3850636282026696,2,0.14145944130834928
257,0.3753899040628861,0.6899748833542146,0.9635485357112478,1,0.5919712619330734
258,0.45446075713119954,0.747658321413572,0.9435463530944731,2,0.3418247546660107
259,0.0,0.0,0.0,0,1.0
260,0.8896195350470456,0.8656731325442178,0.8045793281567173,1,0.3193795168315524
261,0.0,0.0,0.0,0,1.0
262,0.0,0.0,0.0,0,1.0
263,0.07668390489859422,0.05059856283421204,0.09302356639327222,1,0.08221586511369329
264,0.040416468545988335,0.0,0.046777889066395406,1,0.19005965617933138
265,0.5097355996432051,0.6781516752247759,0.8730365824098737,3,0.09864223097853257
266,0.0,0.0,0.0,0,1.0
267,0.0,0.0,0.0,0,1.0
268,0.0,0.0,0.0,0,1.0
269,0.0,0.0,0.0,0,1.0
270,0.3726393173527688,0.5345123613271203,0.4173277419338191,2,0.4878578950673093
271,-0.21587662883269723,0.22569464287557098,0.4438370636962458,1,0.18468052490495296
272,0.7824550963601403,0.8946706594433087,0.906916618698316,4,0.3730780462923777
273,0.0,0.0,0.0,0,1.0
274,0.30580386866930787,0.5451226386951002,0.5305134071979336,2,0.3413448897152074
275,-0.2676362518629969,0.25913958310861546,0.5321094776576504,1,0.1669486214638382
276,-0.6130471742274207,0.05986453103754994,0.04058838716881394,3,0.36612250118145034
277,0.0,0.0,0.0,0,1.0
278,0.9773496401787811,0.9241489004316207,0.9020913330828559,1,0.4196489164833836
279,0.0,0.0,0.0,0,1.0
280,0.0,0.0,0.0,0,1.0
281,-0.41855948892813244,0.22066465332964325,0.46276553694015443,1,0.5557139475924265
282,0.0,0.0,0.0,0,1.0
283,-0.4826483393950156,0.05827799014371576,0.027640986171747896,1,0.46291455634080925
284,0.439202034743233,0.5169696714151967,0.48260027152547963,4,0.4779550655534358
285,0.38107324901657225,0.5331215539138131,0.4685926225284201,1,0.19609163264699428
286,-0.07277412392980338,0.06977845194403941,0.06076027629604238,1,0.26031596527039075
287,0.43544514258696676,0.7445564609876515,0.8634170958238154,2,0.30330915347480936
288,0.7977642176731333,0.891137572227542,0.9262237917685598,3,0.49804587106746645
289,0.8347294293569696,0.8616545366011292,0.907359383665391,4,0.4777845100658762
290,-0.17151197237001617,0.20769064183674035,0.37348968645216213,1,0.489364233446454
291,0.0,0.0,0.0,0,1.0
292,0.0,0.0,0.0,0,1.0
293,-0.07677924539139559,0.08519089655799013,0.09657510397855834,1,0.16513339546114256
294,0.40533235227367037,0.4823654037353587,0.46549466200342116,2,0.3964117131041673
295,0.28202057338051023,0.20305363916860705,0.10077164538058223,1,0.4220981587634004
296,-0.3478114717994153,0.2417158877295036,0.5079269202942238,1,0.5312052943663268
297,0.0,0.0,0.0,0,1.0
298,0.5277611570641703,0.5000955135513366,0.4275174599586336,1,0.3791598007511864
299,0.4338158480515376,0.5205908263419803,0.35331653888623515,1,0.49646717372331706
300,0.1640299335016307,0.06225029498828491,0.15697588146142227,2,0.09499984041668477
301,0.03422082090366379,0.03770216821126396,0.04659278335389663,3,0.35408941105282626
302,-0.30952009997346863,0.3264552133469725,0.47314652046003614,1,0.2869873263743209
303,0.11943940777587542,0.09247162997597362,0.1265956191636812,1,0.20528015814103331
304,0.03512767091862808,0.0897675363765062,0.11050532998998794,2,0.10235651693927927
305,0.37303422500274286,0.5765064762629486,0.5033272995859412,1,0.840840001143422
306,-0.6721836076452705,0.10132686616830353,0.06928629780478639,2,0.212316512225597
307,0.0,0.0,0.0,0,1.0
308,0.37104979378371694,0.5472045228315237,0.5583294584535862,2,0.5342562604363748
309,-0.6191633985554067,0.06936483248192743,0.039147523754951,1,0.5330869328009832
310,0.4605194454102892,0.5329847906208086,0.48312384704425515,2,0.4739460887259556
311,-0.33840792031167155,0.2446667261679387,0.4822972877735674,2,0.1401819834995602
312,0.0,0.0,0.0,0,1.0
313,-0.22699280665637472,0.2390227148364607,0.4910190980170231,2,0.6588322484897245
314,-0.1973083350123292,0.3186872473487152,0.41786359889600744,1,0.2913046498925139
315,0.0,0.0,0.0,0,1.0
316,0.0,0.0,0.0,0,1.0
317,-0.17382136449125085,0.2308521905207218,0.48213227810568915,1,0.25193428494187936
318,0.0,0.0,0.0,0,1.0
319,0.7519175719307017,0.8356228871746073,0.861397316698002,1,0.40549117804310947
320,0.6754659555834325,0.8895930770446908,0.9829899663816974,2,0.402579316699595
321,0.0,0.0,0.0,0,1.0
322,0.0,0.0,0.0,0,1.0
323,0.0,0.0,0.0,0,1.0
324,-0.6137280990911775,0.040654457881802906,0.07676953227809585,2,0.32097436199306695
325,-0.38552984857148953,0.2646827082941334,0.41420485511769667,2,0.333043093843385
326,0.0,0.0,0.0,0,1.0
327,0.0,0.0,0.0,0,1.0
328,0.0,0.0,0.0,0,1.0
329,0.0,0.0,0.0,0,1.0
330,0.0,0.0,0.0,0,1.0
331,0.8257716667837578,0.8257521778436394,0.908066883869224,1,0.4311102953538096
332,0.0,0.0,0.0,0,1.0
333,0.8750794471825654,0.9334747023360542,0.8459316198479901,2,0.5181858509249431
334,0.011400110864898415,0.14029003434554727,0.019924153324158783,1,0.42116018396078975
335,0.40169413936056314,0.5265382123197927,0.5130044356108788,3,0.24797307361104592
336,0.0,0.0,0.0,0,1.0
337,-0.3666152734772593,0.3056863132815347,0.4202396189792259,2,0.4068808907702742
338,-0.6180446336540707,0.0,0.0,1,0.49353114060722575
339,0.0,0.0,0.0,0,1.0
340,-0.4446326506672841,0.29157463973572395,0.45183312908328066,2,0.46118691503440595
341,0.5083178325682305,0.7293848187752555,0.858236642587623,1,0.3009726194840484
342,0.0,0.0,0.0,0,1.0
343,0.19079612898432968,0.07364048487807337,0.051688755150347356,1,0.1126577354333728
344,0.0,0.0,0.0,0,1.0
345,-0.6646725970611547,0.05783778299900602,0.053050426757681755,1,0.4972890005420291
346,0.0,0.0,0.0,0,1.0
347,-0.05297823831961847,0.16508088004532284,0.14476787213404158,1,0.48447892602104214
348,0.0,0.0,0.0,0,1.0
349,-0.6040086642507468,0.07319929153975738,0.05010792423906839,1,0.26161708667013606
350,0.79066921060472,0.8990938506678409,0.8811927397713819,2,0.5515091991569744
351,-0.005808535263238199,0.1424334115399354,0.14842504960444985,2,0.5150194496270317
352,-0.2437122826639343,0.19149469468450112,0.475079083047747,2,0.1770779217066779
353,0.0,0.0,0.0,0,1.0
354,0.8104712614286191,0.920228349624906,0.9342137796540881,4,0.5132687179988643
355,-0.0416179686305429,0.08771479369110302,0.1274718333473553,2,0.3503868457919094
356,0.5381768079007432,0.7272083880052955,0.9568124560265066,1,0.670716062327432
357,0.0,0.0,0.0,0,1.0
358,0.3828569824602169,0.5342505018542586,0.5248949682025488,1,0.6549419131129807
359,0.02271493250871036,0.09873786147273952,0.10270222371232723,2,0.7261606242263141
360,-0.05155325919823561,0.13377636416085847,0.0477154595623805,2,0.5740994525385315
361,-0.21453543370222394,0.17923371917716088,0.47505447270247897,2,0.30612098462340204
362,0.08259013096947462,0.13822452774421007,0.006879924331650897,1,0.4700684628763665
363,-0.3219960199211746,0.26357839775851927,0.4819884974498168,3,0.22254761020371258
364,0.0,0.0,0.0,0,1.0
365,-0.030448641111374318,0.08248120766887682,0.0697946218258523,2,0.39192681909416566
366,0.8102301252608761,0.923494143899395,0.9404433305934281,2,0.5046240809631806
367,-0.28890202301955453,0.3035672429319756,0.4957319361122714,3,0.6512371364200279
368,0.07849054309733833,0.12671196016394987,0.0,1,0.3701672401393078
369,-0.6072951146655585,0.11891211755848355,0.014920752590345601,2,0.4400336536680242
370,0.814207762887839,0.8918332393701054,0.9478685373189735,2,0.4181025529271322
371,0.0,0.0,0.0,0,1.0
372,0.016194460951735618,0.07391813727863178,0.10154193954223638,3,0.543861711935728
373,-0.30740811713437816,0.25899791316936693,0.4526318569607394,2,0.2836487850561356
374,0.0,0.0,0.0,0,1.0
375,0.736777540537249,0.8107317614427432,0.8342669563871069,1,0.1765829440208643
376,-0.10158202943932663,0.17104882373217145,0.1424364137555729,1,0.3345496489859441
377,0.0,0.0,0.0,0,1.0
378,0.5988099763259351,0.9183134420354582,0.8454660617300529,1,0.2126663253216346
379,-0.6503652836117716,0.012358918908782638,0.06318516035310189,2,0.5413754241878292
380,0.4826911427056402,0.7839850617279234,0.8239149134655628,2,0.18409993565660715
381,-0.3140130182948334,0.28415653052758855,0.5224270610218518,1,0.46995000643518114
382,0.012540196227432188,0.06579255035865067,0.08339955034099486,1,0.6451949155903282
383,0.6093433834540299,0.6628905408356258,0.8169665540630876,2,0.34560527467463353
384,0.6301062023045171,0.6848581263953506,0.8809718227709176,2,0.36526891882752743
385,0.7820407246819926,0.8269171599612921,0.8800971746880725,1,0.42359443280782405
386,0.0,0.0,0.0,0,1.0
387,-0.3163706195812543,0.24926471040670503,0.4532589116565213,3,0.503939424256544
388,0.07724993220272636,0.07684944900338309,0.11809045673397425,2,0.5405283619616241
389,0.0,0.0,0.0,0,1.0
390,0.0,0.0,0.0,0,1.0
391,-0.5627061962005581,0.08687772983992118,0.0,1,0.47526607165342105
392,0.0,0.0,0.0,0,1.0
393,0.0,0.0,0.0,0,1.0
394,-0.743444200865728,0.12235571095577998,0.09955659888817962,1,0.34406993601981284
395,0.48052844384214877,0.6585403189652851,0.90861320278497,1,0.6010223139612628
396,0.0,0.0,0.0,0,1.0
397,0.0,0.0,0.0,0,1.0
398,0.0,0.0,0.0,0,1.0
399,0.4956003922377196,0.6447166017618621,0.8481953347067057,1,0.5158364676708375
400,-0.5677177800069056,0.11169689696384913,0.11336236983205554,1,0.4250044191735623
401,0.8806415293885643,0.9352709828229828,0.9472365727478582,2,0.41871387018219686
402,0.549316853741998,0.6591279087219236,0.8335802768479444,1,0.34654797285943584
403,-0.5765211047173404,0.024354455935792153,0.00218304495665882,2,0.24726453319685301
404,0.4936023030267712,0.5814664186762182,0.4747358755294538,2,0.21973153027241593
405,0.0,0.0,0.0,0,1.0
406,0.16872361005547168,0.08065953228559641,0.1635298359458323,1,0.08691275001569403
407,-0.5957512417817976,0.06134921293481007,0.09163834053448056,3,0.12181081325191621
408,-0.04179492457326449,0.17548134629360262,0.1500319656498233,1,0.5154958062326754
409,0.33371966683498705,0.5774788699413428,0.4210102543744654,1,0.06711723305432096
410,-0.6079491368505957,0.03719945213390112,0.08617073032442599,2,0.39588187683595777
411,0.4205402168685659,0.5717234737941682,0.5271198324379242,2,0.1530962880935918
412,0.7950108008034702,0.931507353680661,0.8898816933734429,3,0.35064582034502734
413,0.0,0.0,0.0,0,1.0
414,0.0,0.0,0.0,0,1.0
415,-0.4045534676763196,0.1430404353779981,0.6496464030813245,1,0.3152347243906373
416,0.0,0.0,0.0,0,1.0
417,0.5122549220338426,0.47402823551449963,0.5154156465327715,3,0.387662993253389
418,0.0,0.0,0.0,0,1.0
419,0.8315047073791493,0.9168409652851955,0.8535069540806387,1,0.22537781223720918
420,0.8653949444373487,0.937097855605772,0.9493892881411856,1,0.506873092151484
421,0.0,0.0,0.0,0,1.0
422,-0.09061837202828645,0.14537554007368045,0.08479787958328265,1,0.2072244392083714
423,0.0,0.0,0.0,0,1.0
424,0.0,0.0,0.0,0,1.0
425,-0.022173357267667074,0.15668656680913606,0.01617839522768967,1,0.3815426482034992
426,0.0,0.0,0.0,0,1.0
